model,ko,split,n_real_ko_cells,norm_delta_real,norm_delta_pred,pcc_all,expr_pcc_all,pcc_DE20,mse_DE20,expr_pcc_DE20,pcc_DE50,mse_DE50,expr_pcc_DE50,pcc_DE100,mse_DE100,expr_pcc_DE100,pcc_DE500,mse_DE500,expr_pcc_DE500,pcc_DE1000,mse_DE1000,expr_pcc_DE1000,mse_all,cos_sim_delta,cos_sim_expr,per_cell_pcc_DE20,per_cell_pcc_DE50,per_cell_pcc_DE100,per_cell_pcc_DE500,per_cell_pcc_DE1000,per_cell_pcc_all,spread_pred,mmd2_pred_vs_real_DE100,spread_real
cvae_only_fix1_CD_loko_EP400_SUZ12,SMARCA4,val_test,12,4.725259304046631,1.5264309644699097,0.368019700050354,0.953026533126831,0.7296971678733826,0.2983170747756958,0.7333090901374817,0.6234479546546936,0.19306638836860657,0.7595004439353943,0.5960040092468262,0.12528662383556366,0.8428286910057068,0.3978138566017151,0.03765364736318588,0.913799524307251,0.3712001442909241,0.019347522407770157,0.945420503616333,0.00969608686864376,0.36503875255584717,0.9588632583618164,0.39618009328842163,0.33636072278022766,0.32056447863578796,0.2232690155506134,0.2106606662273407,0.20834073424339294,0.026177959516644478,0.43272123357879927,0.15044601261615753
cvae_only_fix1_CD_loko_EP400_SUZ12,SMARCA4,all,65,3.116896629333496,1.2098512649536133,0.6844419836997986,0.9850881695747375,0.9086951613426208,0.13018789887428284,0.8334298133850098,0.8767088651657104,0.06990482658147812,0.8941458463668823,0.8333756923675537,0.04363303259015083,0.9211262464523315,0.7188845276832581,0.01165501493960619,0.9771674871444702,0.6899572014808655,0.006008445285260677,0.9823628664016724,0.0030155873391777277,0.6825292706489563,0.9870596528053284,0.5828211307525635,0.513603150844574,0.4349506199359894,0.3393314480781555,0.32099711894989014,0.3175007700920105,0.028384903445839882,0.36523271155200854,0.17761185765266418
cvae_only_fix1_CD_loko_EP400_SUZ12,SMARCB1,test,10,6.391498565673828,2.151824474334717,0.5613383054733276,0.9290128946304321,0.9051651954650879,0.3394705355167389,0.5277629494667053,0.8489506244659424,0.2438189834356308,0.5638843774795532,0.7429196834564209,0.16719594597816467,0.6727355122566223,0.6062237620353699,0.05782267451286316,0.8755224943161011,0.5777359008789062,0.029841335490345955,0.9088714122772217,0.015019351616501808,0.5614217519760132,0.939508318901062,0.8075292110443115,0.6728977560997009,0.577043354511261,0.4336310029029846,0.40766677260398865,0.39532870054244995,0.02469218522310257,0.5200550270347928,0.18933093547821045
cvae_only_fix1_CD_loko_EP400_SUZ12,SMARCB1,val_test,20,5.4202704429626465,1.8862415552139282,0.687530517578125,0.9528158903121948,0.9482349753379822,0.3067224323749542,0.6069497466087341,0.9174789786338806,0.18377535045146942,0.6473438739776611,0.8574683666229248,0.12572081387043,0.7593563795089722,0.7270958423614502,0.036292385309934616,0.9256585836410522,0.6930990219116211,0.01881132461130619,0.9438278079032898,0.009437290951609612,0.687731921672821,0.9596166610717773,0.760189950466156,0.6954330801963806,0.6153159141540527,0.4737110435962677,0.44398632645606995,0.4390711188316345,0.025766270235180855,0.4395592099025193,0.18659062683582306
cvae_only_fix1_CD_loko_EP400_SUZ12,SMARCB1,all,105,4.415960788726807,1.6303209066390991,0.8413037657737732,0.9741348624229431,0.9529075026512146,0.21886809170246124,0.7038741111755371,0.9302846789360046,0.12434137612581253,0.768917977809906,0.9182927012443542,0.07783730328083038,0.8623220324516296,0.8622320890426636,0.019745467230677605,0.958641767501831,0.8455211520195007,0.010038873180747032,0.9693416953086853,0.0050333598628640175,0.8397839069366455,0.9778191447257996,0.7177270650863647,0.6381357312202454,0.5771030783653259,0.4894629120826721,0.47532132267951965,0.47017210721969604,0.02797023393213749,0.3506421089805862,0.19973713159561157
cvae_only_fix1_CD_loko_EP400_SUZ12,SMARCE1,test,28,4.723463535308838,2.0152645111083984,0.745162844657898,0.9722518920898438,0.9469709396362305,0.17235878109931946,0.760027289390564,0.9257727265357971,0.12076526880264282,0.8477011322975159,0.8845958709716797,0.07899019867181778,0.892950713634491,0.7710505723953247,0.02362873964011669,0.9492271542549133,0.7502004504203796,0.012134438380599022,0.967685341835022,0.0060960836708545685,0.7448358535766602,0.9758531451225281,0.7563926577568054,0.7012436985969543,0.659490704536438,0.530421257019043,0.5109996199607849,0.5059302449226379,0.025716934353113174,0.3932965992856864,0.15976957976818085
cvae_only_fix1_CD_loko_EP400_SUZ12,SMARCE1,val_test,56,4.520075798034668,1.7760065793991089,0.7945619821548462,0.9741988778114319,0.9636260271072388,0.17330923676490784,0.7621984481811523,0.9389618039131165,0.11550558358430862,0.8220618367195129,0.9172553420066833,0.07643433660268784,0.8807812929153442,0.8186132907867432,0.02117667905986309,0.9595464468002319,0.7988395094871521,0.010808941908180714,0.9698214530944824,0.005421907640993595,0.793595552444458,0.9776431918144226,0.7447550296783447,0.672489583492279,0.6280559301376343,0.509757399559021,0.4945293962955475,0.49136319756507874,0.026815000921487808,0.3746404099792944,0.1747545748949051
cvae_only_fix1_CD_loko_EP400_SUZ12,SMARCE1,all,282,4.21593713760376,1.5715843439102173,0.9103603363037109,0.9810311198234558,0.9610152840614319,0.17173348367214203,0.749822735786438,0.9504018425941467,0.10689099133014679,0.8638028502464294,0.9522925615310669,0.06719506531953812,0.8969864249229431,0.9216439127922058,0.016204245388507843,0.9691348075866699,0.9123254418373108,0.008165452629327774,0.9775623083114624,0.004089051391929388,0.910537838935852,0.98368239402771,0.6858548521995544,0.6542164087295532,0.6452623009681702,0.5227056741714478,0.5084934830665588,0.5057533979415894,0.029097402468323708,0.37285819526947866,0.18550917506217957
cvae_only_fix1_CD_loko_EP400_SUZ12,SUZ12,heldout,140,2.779428243637085,1.7708584070205688,0.21126516163349152,0.9758060574531555,0.7315011620521545,0.12852491438388824,0.8571896553039551,0.5025395154953003,0.08191346377134323,0.85931396484375,0.36089888215065,0.05386693775653839,0.8836005926132202,0.2278914600610733,0.01661446876823902,0.9631988406181335,0.21757946908473969,0.008695132099092007,0.9717473983764648,0.004397043026983738,0.20998428761959076,0.9793750047683716,0.42998313903808594,0.31838780641555786,0.2293998897075653,0.15555249154567719,0.1476966291666031,0.14378492534160614,0.026076488196849823,0.3989674800806422,0.22357571125030518
cvae_only_fix1_CD_loko_EP400_SUZ12,YY1,test,23,3.642940044403076,1.6670857667922974,0.29160386323928833,0.9684550166130066,0.5342931151390076,0.1714220941066742,0.8290066719055176,0.5028666853904724,0.10896629095077515,0.8771096467971802,0.48107054829597473,0.07347206026315689,0.8866723775863647,0.3297889828681946,0.02349073439836502,0.9527593851089478,0.2940920889377594,0.012439731508493423,0.9631214737892151,0.006273573264479637,0.2884065806865692,0.9724624752998352,0.2707301080226898,0.27501991391181946,0.28576987981796265,0.2072729617357254,0.18848031759262085,0.18783417344093323,0.022361522540450096,0.43709120808451685,0.16520407795906067
cvae_only_fix1_CD_loko_EP400_SUZ12,YY1,val_test,46,2.7454540729522705,1.3609670400619507,0.29621562361717224,0.981601357460022,0.80846107006073,0.08795352280139923,0.842219352722168,0.5174680948257446,0.06503027677536011,0.8915103077888489,0.4485076069831848,0.04476561024785042,0.9252969622612,0.3336561918258667,0.013604181818664074,0.9725314974784851,0.3019237220287323,0.007157005835324526,0.978579044342041,0.0036180084571242332,0.2882039248943329,0.983954906463623,0.3701706528663635,0.2929472029209137,0.2333529144525528,0.17634917795658112,0.1615298092365265,0.15792380273342133,0.0231647752225399,0.40991266083370115,0.17193475365638733
cvae_only_fix1_CD_loko_EP400_SUZ12,YY1,all,232,1.9978725910186768,0.8971840739250183,0.1520310938358307,0.9894092679023743,0.40767955780029297,0.07369351387023926,0.9231680631637573,0.2503702938556671,0.04742006957530975,0.937890350818634,0.2444622963666916,0.030187828466296196,0.9740768671035767,0.18903306126594543,0.008310834877192974,0.9835514426231384,0.16169065237045288,0.004270727280527353,0.9874265193939209,0.0021453709341585636,0.14106100797653198,0.9907809495925903,0.1605062186717987,0.08541049808263779,0.08260473608970642,0.07474087178707123,0.0660376325249672,0.06290426850318909,0.025149699300527573,0.3648090488081095,0.1940334141254425
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,ACTL6A,test,10,7.673104763031006,1.5075304508209229,0.48382478952407837,0.899844765663147,0.806637704372406,0.9666656255722046,0.2119007557630539,0.7794727087020874,0.5674793720245361,0.42587810754776,0.7264679670333862,0.3630366623401642,0.5774929523468018,0.5145867466926575,0.0987713634967804,0.8176763653755188,0.4888456165790558,0.04989418014883995,0.8827398419380188,0.02496951073408127,0.4845566153526306,0.9124480485916138,0.359619140625,0.29171186685562134,0.25195038318634033,0.1800367832183838,0.1748008280992508,0.17277511954307556,0.038403503596782684,0.37468168132589175,0.1471325010061264
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,ACTL6A,val_test,20,6.624892234802246,1.242213249206543,0.5033702254295349,0.9202100038528442,0.759432315826416,0.7458505034446716,0.38889312744140625,0.7745305895805359,0.4511069357395172,0.46008777618408203,0.6219090819358826,0.29124200344085693,0.606651246547699,0.5292876958847046,0.07349765300750732,0.8538544178009033,0.510610818862915,0.0370749905705452,0.9061547517776489,0.018563179299235344,0.5046420693397522,0.9308280348777771,0.17009833455085754,0.2187952846288681,0.15624287724494934,0.14977994561195374,0.14838749170303345,0.14655765891075134,0.04019109159708023,0.33058723634318654,0.16698403656482697
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,ACTL6A,all,104,5.6835455894470215,0.8223379254341125,0.6832578182220459,0.9413025379180908,0.859589159488678,0.5535255670547485,0.5345160365104675,0.8835946917533875,0.3329012393951416,0.6947115063667297,0.8298135995864868,0.21150904893875122,0.7206811904907227,0.6949139833450317,0.05288590490818024,0.8864734172821045,0.6840413212776184,0.026572519913315773,0.9205918908119202,0.013291156850755215,0.6843065619468689,0.9497104287147522,0.24280814826488495,0.17067477107048035,0.16373394429683685,0.13838621973991394,0.13755056262016296,0.13715669512748718,0.042778130620718,0.2525989638596745,0.21162690222263336
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,DMAP1,test,23,5.017430782318115,1.4467257261276245,0.4584919214248657,0.9485169053077698,0.7179203033447266,0.30273255705833435,0.400625616312027,0.6696065664291382,0.21463114023208618,0.6445103883743286,0.6157723665237427,0.14428956806659698,0.6977788209915161,0.49453336000442505,0.04015498235821724,0.8972861170768738,0.4652664065361023,0.020560579374432564,0.9382641315460205,0.010314702987670898,0.4572504460811615,0.9558322429656982,0.2769443094730377,0.20800791680812836,0.20530450344085693,0.1713467538356781,0.16377626359462738,0.1598263829946518,0.038621578365564346,0.27989755430998253,0.18071943521499634
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,DMAP1,val_test,46,4.832782745361328,1.178057074546814,0.44206058979034424,0.9540425539016724,0.6339854001998901,0.35773736238479614,0.4557970464229584,0.606670618057251,0.2298872172832489,0.508158802986145,0.5848049521446228,0.14921599626541138,0.6760287880897522,0.46351948380470276,0.038734983652830124,0.9237910509109497,0.4446690082550049,0.019652538001537323,0.9456291198730469,0.009843423031270504,0.44409820437431335,0.9604914784431458,0.11284081637859344,0.1307743340730667,0.13360728323459625,0.12721768021583557,0.12364539504051208,0.12379627674818039,0.04043116047978401,0.25881880331767154,0.18753986060619354
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,DMAP1,all,231,4.915103912353516,0.7496861219406128,0.6109426617622375,0.9591636657714844,0.7386348843574524,0.450065553188324,0.7150408029556274,0.7823447585105896,0.26815950870513916,0.7270565032958984,0.7429259419441223,0.1656690388917923,0.7422216534614563,0.6129692196846008,0.040250036865472794,0.9320130348205566,0.609001874923706,0.020188115537166595,0.951762318611145,0.010097143240272999,0.6141455173492432,0.9649494290351868,0.08206315338611603,0.13578327000141144,0.12368035316467285,0.10978817194700241,0.11080987006425858,0.11200020462274551,0.04296599701046944,0.23817384656768475,0.1996757835149765
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,EP400,heldout,166,4.479521751403809,0.7299031615257263,0.32277488708496094,0.9583835005760193,0.38341784477233887,0.3247923254966736,0.848289430141449,0.5252159237861633,0.21030084788799286,0.8101729154586792,0.43188416957855225,0.14214488863945007,0.7904096841812134,0.3335096836090088,0.03658761456608772,0.9310176372528076,0.321341872215271,0.018442096188664436,0.9505384564399719,0.009230735711753368,0.3268582820892334,0.9644569158554077,0.039547838270664215,0.08067460358142853,0.06613582372665405,0.06792662292718887,0.06924408674240112,0.07021365314722061,0.04035098850727081,0.2543044543850992,0.21527525782585144
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,EZH2,test,20,4.351660251617432,1.4407193660736084,0.28309839963912964,0.957894504070282,0.6746823787689209,0.26775649189949036,0.523483157157898,0.4613109230995178,0.18698255717754364,0.6850641369819641,0.42417412996292114,0.12223035097122192,0.795599102973938,0.3055831789970398,0.03393527865409851,0.9326802492141724,0.2864270508289337,0.017413796856999397,0.9503116011619568,0.008734180592000484,0.28265756368637085,0.9636405110359192,0.27761757373809814,0.20198369026184082,0.17511673271656036,0.13416826725006104,0.12364715337753296,0.12111174315214157,0.03841802105307579,0.2745042946367422,0.16227145493030548
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,EZH2,val_test,40,3.8650553226470947,1.1677656173706055,0.33341100811958313,0.9681926965713501,0.4860590100288391,0.233561709523201,0.5879555344581604,0.5397881865501404,0.1465664505958557,0.7420315146446228,0.46843263506889343,0.09844714403152466,0.8093578815460205,0.36002564430236816,0.025864405557513237,0.9490561485290527,0.3413819372653961,0.013211037963628769,0.9626667499542236,0.006640372797846794,0.33472880721092224,0.9726290106773376,0.21987439692020416,0.20070266723632812,0.16017569601535797,0.123282790184021,0.11830808967351913,0.11594881117343903,0.040248289704322815,0.23756646248728608,0.17372365295886993
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,EZH2,all,196,3.0032150745391846,0.7363879680633545,0.35347801446914673,0.9797967076301575,0.7994811534881592,0.1600538194179535,0.7397618889808655,0.555161714553833,0.09908691048622131,0.8290838003158569,0.5184236764907837,0.062194108963012695,0.8779067397117615,0.3739895820617676,0.01583770662546158,0.9663684368133545,0.3632287085056305,0.007976057007908821,0.9759523868560791,0.004002708941698074,0.3518264591693878,0.9825868606567383,0.2955428659915924,0.1627686768770218,0.1356942057609558,0.09244123101234436,0.08902919292449951,0.0866921991109848,0.04287058487534523,0.19609129661013325,0.19120556116104126
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,SMARCA4,test,6,5.993223667144775,1.4821805953979492,0.18706806004047394,0.926015317440033,0.47995567321777344,0.4270135462284088,0.6611238718032837,0.3893596827983856,0.30522841215133667,0.6460264325141907,0.3395915627479553,0.2165246158838272,0.736340343952179,0.207082599401474,0.06787358224391937,0.8631905317306519,0.1885232776403427,0.034754905849695206,0.9138915538787842,0.017395084723830223,0.18717780709266663,0.935184895992279,0.1601724922657013,0.13277794420719147,0.11373883485794067,0.0743873342871666,0.06982512772083282,0.06917689740657806,0.03756742179393768,0.4020807846155253,0.13087107241153717
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,SMARCA4,val_test,12,4.725259304046631,1.216903567314148,0.25048500299453735,0.9492199420928955,0.584222674369812,0.34619763493537903,0.6631649732589722,0.4312993586063385,0.22010992467403412,0.716231107711792,0.42471590638160706,0.1418256312608719,0.8186655640602112,0.2777273952960968,0.04094921424984932,0.9061561822891235,0.2540642321109772,0.02095215395092964,0.9409303665161133,0.01049470342695713,0.24516774713993073,0.9555574059486389,0.17266777157783508,0.1336701661348343,0.13608336448669434,0.09148463606834412,0.08665624260902405,0.08498941361904144,0.0393550731241703,0.3040930889163631,0.15044601261615753
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,SMARCA4,all,65,3.116896629333496,0.794604480266571,0.49774909019470215,0.9804128408432007,0.81531822681427,0.1811506450176239,0.7602252960205078,0.7709647417068481,0.09794708341360092,0.8476723432540894,0.7033654451370239,0.06022771820425987,0.888398289680481,0.5322022438049316,0.01547261979430914,0.9694552421569824,0.5055251121520996,0.007874726317822933,0.9767747521400452,0.003947497345507145,0.4949016869068146,0.9830281734466553,0.2706030309200287,0.2162797451019287,0.17325912415981293,0.12462513148784637,0.11678682267665863,0.11517907679080963,0.04192923754453659,0.23281064646082295,0.17761185765266418
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,SMARCB1,test,10,6.391498565673828,1.4733009338378906,0.42066437005996704,0.9170747399330139,0.8270485997200012,0.4474155306816101,0.39332306385040283,0.7181063294410706,0.3042483329772949,0.46748945116996765,0.5947293639183044,0.20797066390514374,0.6001919507980347,0.46091926097869873,0.06804084777832031,0.8529869318008423,0.43418118357658386,0.03494300693273544,0.8932809829711914,0.017528507858514786,0.4229154884815216,0.9293150901794434,0.3425911068916321,0.27367642521858215,0.24251459538936615,0.17288266122341156,0.1652805656194687,0.15990188717842102,0.03818243741989136,0.37169688634977877,0.18933093547821045
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,SMARCB1,val_test,20,5.4202704429626465,1.2082582712173462,0.47662535309791565,0.9386880397796631,0.8567658066749573,0.4490835666656494,0.43531179428100586,0.8213000297546387,0.26249945163726807,0.5056135058403015,0.6829677820205688,0.1738247126340866,0.6671199798583984,0.5173790454864502,0.04789954796433449,0.9020858407020569,0.4808742105960846,0.02455522119998932,0.9268718361854553,0.012296315282583237,0.47690555453300476,0.9475112557411194,0.27403923869132996,0.2635045349597931,0.2286296933889389,0.1566331386566162,0.1489652395248413,0.1469525396823883,0.03997604921460152,0.294523094459913,0.18659062683582306
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,SMARCB1,all,105,4.415960788726807,0.7844032645225525,0.5456159114837646,0.9578341245651245,0.8193187117576599,0.35974597930908203,0.5268696546554565,0.7877442836761475,0.20541714131832123,0.6207365393638611,0.7026314735412598,0.12971648573875427,0.7644748091697693,0.583973228931427,0.03236350417137146,0.9318561553955078,0.5550918579101562,0.016326457262039185,0.949954628944397,0.008175224997103214,0.5435424447059631,0.9638535976409912,0.2153424620628357,0.17865802347660065,0.14078183472156525,0.11186526715755463,0.1068485900759697,0.10522540658712387,0.042550742626190186,0.21580922056597146,0.19973713159561157
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,SMARCE1,test,28,4.723463535308838,1.4708242416381836,0.4913393259048462,0.959426999092102,0.8276075720787048,0.290637731552124,0.5754842758178711,0.7546469569206238,0.19830964505672455,0.7546685934066772,0.6920495629310608,0.12609323859214783,0.8255318999290466,0.52106112241745,0.034553997218608856,0.9244528412818909,0.4994867146015167,0.01758335717022419,0.9526522159576416,0.008829846046864986,0.4904532730579376,0.9647455811500549,0.3462941348552704,0.31476590037345886,0.2890123426914215,0.20610347390174866,0.1955690234899521,0.1918947696685791,0.03840847685933113,0.2765406771041135,0.15976957976818085
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,SMARCE1,val_test,56,4.520075798034668,1.2078150510787964,0.49689170718193054,0.9605230093002319,0.8626816868782043,0.2885994017124176,0.5897505879402161,0.762802243232727,0.19143813848495483,0.7064611911773682,0.7233350276947021,0.1220904141664505,0.8079277276992798,0.53261798620224,0.03238070383667946,0.9374276399612427,0.5027984380722046,0.016448482871055603,0.9537221193313599,0.008243802934885025,0.49476873874664307,0.965837299823761,0.33796754479408264,0.2744239568710327,0.24595528841018677,0.17221671342849731,0.1661607176065445,0.16445083916187286,0.040217265486717224,0.24903991485932608,0.1747545748949051
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,SMARCE1,all,282,4.21593713760376,0.7978960275650024,0.6403664350509644,0.9669479727745056,0.8060157299041748,0.2995445132255554,0.573707103729248,0.7773990631103516,0.18940778076648712,0.772716760635376,0.7465288043022156,0.11724760383367538,0.8195362687110901,0.6703097820281982,0.028012672439217567,0.9459549188613892,0.6446393132209778,0.014084868133068085,0.9608180522918701,0.0070485700853168964,0.6411681771278381,0.9715956449508667,0.23789215087890625,0.2086396962404251,0.20027562975883484,0.14403273165225983,0.138310968875885,0.13742300868034363,0.042767662554979324,0.2529990095468213,0.18550917506217957
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,SUZ12,heldout,140,2.779428243637085,0.7428584098815918,0.11881450563669205,0.9797691106796265,0.3638301491737366,0.15798506140708923,0.8370052576065063,0.30557942390441895,0.09115846455097198,0.8523543477058411,0.17748941481113434,0.059346798807382584,0.8816543221473694,0.12781061232089996,0.015257994644343853,0.9679244756698608,0.11947169899940491,0.007761216256767511,0.9761698246002197,0.00389275886118412,0.11903347820043564,0.9827345609664917,0.06581434607505798,0.0740031823515892,0.04960513859987259,0.032593004405498505,0.029228249564766884,0.028741806745529175,0.04099442809820175,0.2514204040644259,0.22357571125030518
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,YY1,test,23,3.642940044403076,1.4188727140426636,0.31256601214408875,0.9698362946510315,0.5343655943870544,0.18178603053092957,0.8209340572357178,0.5609789490699768,0.11092100292444229,0.8772895336151123,0.5205596089363098,0.07434633374214172,0.887413740158081,0.35810354351997375,0.02286924049258232,0.9543774127960205,0.31649088859558105,0.01200440526008606,0.964690089225769,0.006048958282917738,0.30821993947029114,0.9736831188201904,0.16359557211399078,0.19217199087142944,0.19145551323890686,0.1300354152917862,0.11826027184724808,0.11634856462478638,0.03883916139602661,0.26581883414239366,0.16520407795906067
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,YY1,val_test,46,2.7454540729522705,1.1412155628204346,0.27730458974838257,0.9820095300674438,0.7668882608413696,0.10164327919483185,0.8316007256507874,0.5099980235099792,0.07001166045665741,0.889251708984375,0.44941216707229614,0.046713437885046005,0.9243462085723877,0.3163636326789856,0.013627701438963413,0.9727771878242493,0.2841394245624542,0.007095031905919313,0.9790253043174744,0.0035810412373393774,0.2677505612373352,0.9843287467956543,0.20580382645130157,0.18205542862415314,0.14778082072734833,0.09646261483430862,0.08607283979654312,0.08208250254392624,0.04064878076314926,0.2427743638581087,0.17193475365638733
cvae_only_fix1_CD_loko_EP400_SUZ12_rna,YY1,all,232,1.9978725910186768,0.6829168200492859,0.20381005108356476,0.9902991056442261,0.5091622471809387,0.07272332906723022,0.9247363805770874,0.3473474085330963,0.04485877975821495,0.9416337013244629,0.34978652000427246,0.028445325791835785,0.9758052825927734,0.2314879447221756,0.007659085560590029,0.9847118854522705,0.2103363275527954,0.0039057708345353603,0.9884677529335022,0.001960136229172349,0.19701188802719116,0.9915613532066345,0.1403217613697052,0.08757351338863373,0.07338303327560425,0.04476472735404968,0.03839242085814476,0.03636452928185463,0.04322323948144913,0.2064676717382664,0.1940334141254425
cvae_only_fix1_CD_loko_EP400_YY1,ACTL6A,test,10,7.673104763031006,2.6413211822509766,0.7133911848068237,0.9274716377258301,0.9190371036529541,0.6607126593589783,0.4281955361366272,0.893396258354187,0.39592063426971436,0.6145591139793396,0.8734509944915771,0.25340673327445984,0.7220333218574524,0.7409740090370178,0.07216343283653259,0.8708599209785461,0.7162399291992188,0.0368717759847641,0.9154599905014038,0.018473220989108086,0.7131414413452148,0.9363807439804077,0.8247708678245544,0.7578989267349243,0.7042862772941589,0.5587762594223022,0.5371463298797607,0.5342275500297546,0.02481267787516117,0.5013427160989705,0.1471325010061264
cvae_only_fix1_CD_loko_EP400_YY1,ACTL6A,val_test,20,6.624892234802246,2.3474984169006348,0.7133538722991943,0.9423239827156067,0.9543479084968567,0.4882870614528656,0.6774678826332092,0.8946350812911987,0.3166268765926361,0.6282674670219421,0.8164598941802979,0.20483389496803284,0.7259423732757568,0.7394416332244873,0.05317408964037895,0.8963457942008972,0.7194296717643738,0.02710539475083351,0.9324503540992737,0.013609443791210651,0.7131291627883911,0.9498963356018066,0.7720487117767334,0.721909761428833,0.6354374289512634,0.5250297784805298,0.5095546245574951,0.5048636794090271,0.025941219180822372,0.45921367421813497,0.16698403656482697
cvae_only_fix1_CD_loko_EP400_YY1,ACTL6A,all,104,5.6835455894470215,2.111529588699341,0.8365173935890198,0.9636582732200623,0.9225908517837524,0.3414355218410492,0.6813516616821289,0.9467775821685791,0.2029096782207489,0.8222979307174683,0.9232485294342041,0.1288389414548874,0.8347447514533997,0.850559413433075,0.03277791664004326,0.9309197664260864,0.8380969166755676,0.016622811555862427,0.9509581327438354,0.008329280652105808,0.8375439047813416,0.9688722491264343,0.7150726318359375,0.6895239949226379,0.6558935642242432,0.5463203191757202,0.5377299785614014,0.5370557308197021,0.028511609882116318,0.3829399058468605,0.21162690222263336
cvae_only_fix1_CD_loko_EP400_YY1,DMAP1,test,23,5.017430782318115,2.748548984527588,0.6564916372299194,0.9641211032867432,0.8603854775428772,0.16330882906913757,0.6699222326278687,0.8407559394836426,0.12464842200279236,0.8008074760437012,0.8020173907279968,0.08869127184152603,0.8157591819763184,0.6970418095588684,0.027325384318828583,0.9318785071372986,0.663819432258606,0.014547274447977543,0.9572775363922119,0.007350824773311615,0.6536121964454651,0.9692373275756836,0.8294925093650818,0.7367694973945618,0.6768612265586853,0.566598653793335,0.5380863547325134,0.5306141376495361,0.02339025028049946,0.4424261252204115,0.18071943521499634
cvae_only_fix1_CD_loko_EP400_YY1,DMAP1,val_test,46,4.832782745361328,2.468463659286499,0.737261176109314,0.9725826978683472,0.8646997809410095,0.17616257071495056,0.7545828223228455,0.8693343997001648,0.11355244368314743,0.7733246684074402,0.856643795967102,0.07680712640285492,0.841155469417572,0.7574520111083984,0.022750243544578552,0.9556335210800171,0.7387917041778564,0.011807601898908615,0.9676147699356079,0.005928651429712772,0.7373204827308655,0.9764026403427124,0.7342959046363831,0.730562150478363,0.7040938138961792,0.5766837000846863,0.5563496351242065,0.5552258491516113,0.024246223270893097,0.4195483182711705,0.18753986060619354
cvae_only_fix1_CD_loko_EP400_YY1,DMAP1,all,231,4.915103912353516,2.217785596847534,0.8893581628799438,0.9816838502883911,0.879155158996582,0.19942036271095276,0.880497395992279,0.9330506920814514,0.12436026334762573,0.8852653503417969,0.9353410601615906,0.07645448297262192,0.8969665765762329,0.8943250775337219,0.019068408757448196,0.9699206948280334,0.8894700407981873,0.009641383774578571,0.9784402251243591,0.004829501733183861,0.8906726241111755,0.9842445850372314,0.738378643989563,0.7522275447845459,0.7392987608909607,0.6271443367004395,0.6184491515159607,0.6184639930725098,0.026544971391558647,0.3857818539648201,0.1996757835149765
cvae_only_fix1_CD_loko_EP400_YY1,EP400,heldout,166,4.479521751403809,1.36129629611969,-0.11466875672340393,0.9472821950912476,0.010148094967007637,0.40109318494796753,0.8253113031387329,0.010853918269276619,0.2576988935470581,0.7737078070640564,-0.03978637605905533,0.17127841711044312,0.7494229674339294,-0.11880763620138168,0.04595385119318962,0.9127386212348938,-0.11626230180263519,0.02324823848903179,0.9372944831848145,0.011652226559817791,-0.11357974261045456,0.9550659656524658,0.05896313488483429,0.05151839181780815,0.05979621410369873,0.032652780413627625,0.03310304135084152,0.03326137363910675,0.02478562667965889,0.41368730195288533,0.21527525782585144
cvae_only_fix1_CD_loko_EP400_YY1,EZH2,test,20,4.351660251617432,1.63083815574646,0.29122358560562134,0.9577826261520386,0.6607384085655212,0.2657499313354492,0.512944757938385,0.42811957001686096,0.187329962849617,0.6747127771377563,0.4113796353340149,0.12150590121746063,0.7931954264640808,0.3107084035873413,0.03389551490545273,0.9323917627334595,0.2938394248485565,0.017413824796676636,0.9501397609710693,0.008733026683330536,0.2910110056400299,0.9635419845581055,0.4030952453613281,0.26709645986557007,0.2580145299434662,0.20336617529392242,0.19216783344745636,0.19029095768928528,0.02221079170703888,0.463467867532102,0.16227145493030548
